_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
IqP2J2qba,138e9907bdea6280,1590765961,2020-01-23 16:04,1,1,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",521,{'Community 3': 6},6
IqP2Is0Iu,d4975d8a503981ad,1590664649,2020-01-23 16:04,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",319,{'Community 3': 6},6
IqP2B3I3J,24400b640942c069,1590766431,2020-01-23 16:04,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",523,{'Community 3': 6},6
IqP3b6685,eab6e7d9496bc63d,1587839681,2020-01-23 16:05,1,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:#武大人民医院急需防护物资#,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#', '#武大人民医院急需防护物资#']",135,{'Community 3': 7},7
IqP2R0YKS,d5caca26c04853e8,1590655264,2020-01-23 16:05,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",308,{'Community 3': 6},6
IqP2Peg0N,88d561a5389c2107,1590723824,2020-01-23 16:05,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",413,{'Community 3': 6},6
IqP389qWV,64a21e8cd8375fc6,1590269883,2020-01-23 16:05,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",95,{'Community 3': 6},6
IqP3dt6xT,6bb47d93fee18ba0,1587875120,2020-01-23 16:06,0,1,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:加油[加油][加油],IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",178,{'Community 3': 6},6
IqP3zjTnT,6b51e24290b733cf,1590523729,2020-01-23 16:06,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:请各位帮忙转发扩散，帮助武汉共渡难关,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",201,{'Community 3': 6},6
IqP3bnNJR,1668eea9b9dcc177,1587912249,2020-01-23 16:06,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:Repost,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",209,{'Community 3': 6},6
IqP3rogY0,740d87f2369b721e,1590555558,2020-01-23 16:06,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:🙏🏻,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",222,{'Community 3': 6},6
IqP3mnihC,57cb51b955d18051,1588001204,2020-01-23 16:06,0,1,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",393,{'Community 3': 6},6
IqP3uDFt4,2dde5b569847c6e1,1590829993,2020-01-23 16:06,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",897,{'Community 3': 6},6
IqP3EmKT1,e7efd6fef4d8d7da,1587921790,2020-01-23 16:07,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",218,{'Community 3': 6},6
IqP3Xgerb,7ae5e33f2d1e4598,1590626773,2020-01-23 16:07,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",279,{'Community 3': 6},6
IqP3B9F41,354fbe436d666967,1590706790,2020-01-23 16:07,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",380,{'Community 3': 6},6
IqP3Z5DXh,49a0f06388ec7a2d,1588013102,2020-01-23 16:07,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由://@pandapanda就是panda:武汉加油,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",464,{'Community 3': 6},6
IqP4lccvx,15c8aae32b471e0f,1590443831,2020-01-23 16:08,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",161,{'Community 3': 6},6
IqP4N0Wgr,f6bbc685951f440c,1587663724,2020-01-23 16:09,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:人民加油！,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",76,{'Community 3': 6},6
IqP4E7nV5,465352bd63d48421,1590217849,2020-01-23 16:09,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",77,{'Community 3': 6},6
IqP4ro9Qw,8b17a988758e5cda,1587684319,2020-01-23 16:09,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",82,{'Community 3': 6},6
IqP4vfpVL,69634a0f737fbe05,1590462967,2020-01-23 16:09,1,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",170,{'Community 3': 6},6
IqP4GdNn4,a0bf51a860392232,1590520631,2020-01-23 16:09,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",200,{'Community 3': 6},6
IqP4BupAV,d9dd3bc4dd67b2c7,1590546505,2020-01-23 16:09,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:[作揖][作揖][作揖][作揖],IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",216,{'Community 3': 6},6
IqP4Umfon,3145466e1b969400,1590589731,2020-01-23 16:10,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",247,{'Community 3': 6},6
IqP4Ydqy7,91e6e07b5c408ed2,1590671436,2020-01-23 16:10,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由://@凯源的腿-:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",327,{'Community 3': 6},6
IqP5cqnk7,e79c24d0b9602c95,1590734093,2020-01-23 16:10,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",435,{'Community 3': 6},6
IqP5rcSk6,ef0924540f23846f,1590140502,2020-01-23 16:11,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",110,{'Community 3': 6},6
IqP5ow1CA,80466270fe5bca69,1587901095,2020-01-23 16:11,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",200,{'Community 3': 6},6
IqP5k6L8L,cc20bf4ab0ceecad,1590407382,2020-01-23 16:11,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",144,{'Community 3': 6},6
IqP5Rdqhu,8ebd7363f5b15ae4,1587901053,2020-01-23 16:12,0,0,0,【转发，扩散[话筒]#武大人民医院急需防护物资#、#武大中南医院急需防护物资# 、#武汉24小时捐赠电话# #武汉雷神山医院急需防护物资# 】愿有相关资源的社会人士能伸出援手，共同为武汉加油! 详细清单、地址、联系方式见图↓↓↓#武汉加油# #武汉新冠肺炎社会捐赠方式# 转发理由:转发微博,IqP1NqCoB,,"['#武大人民医院急需防护物资#', '#武大中南医院急需防护物资#', '#武汉24小时捐赠电话#', '#武汉雷神山医院急需防护物资#', '#武汉加油#', '#武汉新冠肺炎社会捐赠方式#']",200,{'Community 3': 6},6
