_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
Ir8oYir5L,4e9a7e09d426aaf3,1587805505,2020-01-25 17:21,1,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:我们这么努力一定可以的！[加油][加油],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",109,{'Community 9': 2},2
Ir8oVm5pB,82f9a19036cd2b79,1587919617,2020-01-25 17:21,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",214,{'Community 9': 2},2
Ir8oEcgyQ,4e1d0c054f14a723,1590701945,2020-01-25 17:21,1,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",372,{'Community 9': 2},2
Ir8oOfk86,9b0df52edd6995e8,1590731999,2020-01-25 17:21,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",430,{'Community 9': 2},2
Ir8oXEFq8,7427cd8136c26dce,1588038332,2020-01-25 17:21,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:[武汉加油][武汉加油][武汉加油][武汉加油][武汉加油][武汉加油][武汉加油][武汉加油]武汉加油,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",852,{'Community 9': 2},2
Ir8plmHrH,5adce26a59ef53c4,1587748662,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:我的天呐。。。,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",96,{'Community 9': 2},2
Ir8pohK8L,a92a605fc7babce0,1587824595,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",123,{'Community 9': 2},2
Ir8pcs2hp,1e782ae2a511201f,1587838587,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:[拳头][泪],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",134,{'Community 9': 2},2
Ir8po1HSs,cbcf94f6d1c1655e,1590436744,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由://@1azm:求求大家关注环卫工人，他们基本都是老年人，全年无休上班，天天接触垃圾，但是没有口罩！！！！！！！,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",158,{'Community 9': 2},2
Ir8pghVzJ,01fd87e8bf44e76b,1587968453,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:woc………,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",305,{'Community 9': 2},2
Ir8pc9cis,f4d1853eb7684806,1590215457,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:咸宁已经20多例了 查看图片,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",76,{'Community 9': 2},2
Ir8pf9ofT,ef74ba786f7817fa,1590440539,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",159,{'Community 9': 2},2
Ir8p6wD10,05cf07cee2a998f3,1590742571,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:希望有越来越多的好消息,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",454,{'Community 9': 2},2
Ir8p31OgI,0e5e174899f5d6a3,1590760632,2020-01-25 17:22,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:雷神，火神？这是治病靠神了？[费解],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",505,{'Community 9': 2},2
Ir8pImzlG,511b0893c535ccd3,1587599605,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",65,{'Community 9': 2},2
Ir8pJzlAb,2a3657509b6e0a96,1587621668,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:果然，我就知道一个不够[泪],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",69,{'Community 9': 2},2
Ir8pDmexk,166e1d444f145bd2,1587657329,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:我的天,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",75,{'Community 9': 2},2
Ir8pruShO,8f32c922e577b01c,1590493518,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:[泪][泪][泪][泪],Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",185,{'Community 9': 2},2
Ir8pDCdyx,819475a19a3739b6,1590517990,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",198,{'Community 9': 2},2
Ir8pID6t4,0743f62d862b0c19,1587954774,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:[泪][泪][泪][泪][泪],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",289,{'Community 9': 2},2
Ir8pCskml,19e1b48e773e9075,1590736814,2020-01-25 17:23,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:转发微博,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",441,{'Community 9': 2},2
Ir8q7dYww,37bd3c1167d9d322,1587590494,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:我的妈呀？！好严重！,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",63,{'Community 9': 2},2
Ir8pYiS4w,f152e896baca2037,1590612589,2020-01-25 17:24,0,0,5,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:还差一个风神山和电神山。,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",266,{'Community 9': 2},2
Ir8qbDjeQ,82862529aa942984,1587975561,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",315,{'Community 9': 2},2
Ir8qbmnx6,a4e41f1b17c6dac1,1587988994,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:武汉加油！,Ir8pV5Cdd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",354,{'Community 9': 2},2
Ir8q86gCC,c73f4c10eec54187,1588002556,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",398,{'Community 9': 2},2
Ir8pXbElW,ed19a4f776e15092,1588004164,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",404,{'Community 9': 2},2
Ir8qek2zb,d6d2238018cbdbce,1588037677,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:天佑武汉。🙏,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",838,{'Community 9': 2},2
Ir8pUdVRw,43fe4575896bd249,1588040064,2020-01-25 17:24,0,0,0,【#武汉将再建一个小汤山医院# 】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报）#陕西出现一名9岁新型肺炎病例# 转发理由:火神山[good]把疫情都灭了吧！🙏🙏🙏,Ir8phvEFj,,"['#武汉将再建一个小汤山医院#', '#陕西出现一名9岁新型肺炎病例#']",889,"{'Community 9': 1, 'Community 2': 1}",1
Ir8pV5Eng,7feaed0fc523dd08,1590281231,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:我一时分辨不出这是好消息还是坏消息…,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",99,{'Community 9': 2},2
Ir8pQlfDe,58a8d875dfccec16,1590805696,2020-01-25 17:24,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",705,{'Community 9': 2},2
Ir8qfr7q5,0fce40bf5e1eebf5,1587552935,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",55,{'Community 9': 2},2
Ir8qmzJh5,6ff30e2bbdd65778,1587585859,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:转发微博,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",62,{'Community 9': 2},2
Ir8qxv1OX,45f4e273fd571efa,1587625436,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:我说什么来着，是不是不够……造谣造谣我造你妈,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",69,{'Community 9': 2},2
Ir8ql76BK,a68504c57093444c,1590496611,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",186,{'Community 9': 2},2
Ir8qnagHj,33cf27dd2d20776e,1587890613,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:所以是真的很严重,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",190,{'Community 9': 2},2
Ir8qBkXDH,6934f868200a6b8c,1590680852,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:请国家延长假期，至少延长7天,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",339,{'Community 9': 2},2
Ir8qxwBzD,024f75cef6bcc826,1587994069,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",372,{'Community 9': 2},2
Ir8qoARUk,449a185564b400bc,1587996737,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 （人民日报） 转发理由:转发微博,Ir8pfoAFd,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",379,{'Community 9': 2},2
Ir8qtCYh1,3d9a828053d84688,1587997486,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",381,{'Community 9': 2},2
Ir8qy6JC0,46d34502cfe4afdb,1590735137,2020-01-25 17:25,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院# 新增床位1300张】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:这是要凑够风火雷电打麻将嘛[挖鼻][挖鼻],Ir8oqjbZI,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",437,{'Community 9': 2},2
Ir8qZyw3Y,c584f912ed39e792,1587660441,2020-01-25 17:26,0,0,0,#武汉将建雷神山医院#【#武汉将再建一个小汤山医院#】人民日报记者贺广华 田豆豆消息：今天下午3点半，武汉市防疫指挥部举行调度会，决定在武汉蔡甸火神山医院之外，半个月之内再建一所“小汤山医院”——武汉雷神山医院，新增床位1300张。 转发理由:转发微博,Ir8qVr8MY,,"['#武汉将建雷神山医院#', '#武汉将再建一个小汤山医院#']",76,{'Community 9': 2},2
