_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
IrHJibiK3,8ad666d2ebe5b282,1587985770,2020-01-29 11:18,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],345,{'Community 8': 1},1
IrHJSuOFH,aefd779639b749a9,1590689249,2020-01-29 11:19,0,0,0,【#火神山医院效果图#发布】今天，#火神山医院#效果图发布↓。医院总建筑面积3.39万平方米，功能主要为病房、接诊室、ICU、医技部、网络机房、供应库房、垃圾暂存间、救护车消洗间等。提前1分钟交工，就能提前1分钟遏制疫情蔓延，武汉加油！[拳头] （央视新闻） 转发理由:转发微博,IrBOoh8a7,,"['#火神山医院效果图#', '#火神山医院#']",352,"{'Community 8': 1, 'Community 11': 1}",1
IrHKmErwh,891a006ffc522787,1590365197,2020-01-29 11:20,0,0,0,#新型肺炎疫情可能元宵节前好转#  上联：火神山，雷神山，钟南山，山山力克肺炎；    下联：武汉人，湖北人，全国人，人人度过困难；     横批：百毒不侵，诸邪莫近。 图片via搞事的钟sir#百毒不侵，诸邪莫近# 转发理由:转发微博,IrH502TDX,,"['#新型肺炎疫情可能元宵节前好转#', '#百毒不侵，诸邪莫近#']",127,{'Community 8': 2},2
IrHK4kUqX,466d0e4e10994403,1590561368,2020-01-29 11:20,0,0,0,感觉在家实在太无聊的可以看看直播造医院  造医院直播链接⬇️⬇️⬇️  火神山：http://t.cn/A6PMz6Yo 雷神山：http://t.cn/A6PIkY25      我在家里当监工！云监工！[doge][doge][doge] #火神山医院效果图# 重庆 转发理由:这辈子也干了监工这活！,IrBZ6xKVt,,['#火神山医院效果图#'],226,{'Community 8': 1},1
IrHKfyeIi,7311659875088211,1590803576,2020-01-29 11:20,0,0,0,火神山雷神山钟南山三山镇毒， 医者心仁者心中国心万心抗疫。#过年##抗击新型肺炎我们在行动##钟南山#,,,"['#过年#', '#抗击新型肺炎我们在行动#', '#钟南山#']",693,{'Community 8': 3},3
IrHKNdRoK,c17f34d80cfda33c,1590832206,2020-01-29 11:21,1,1,0,#春节新型约饭方式#【原创歌曲《我期待》，致敬防疫一线医护人员！】在新型冠状病毒爆发，全国人民共同抵御疫情、各地医护人员驰援武汉疫区的时间点上，成都著名音乐人白翔@我微笑面向大海 连夜创作了一首新歌《我期待》，献给所有奋战在一线的医护人员。[心]致敬防疫一线医护人员！#火神山医院效果图#  http://t.cn/A6PiGZ93转发理由:为战斗在一线的白衣卫士致敬，人心齐 泰山移，没啥坎过不去，武汉加油，中国加油！,IrHqNE2qm,,"['#春节新型约饭方式#', '#火神山医院效果图#']",922,{'Community 8': 2},2
IrHL7m8r8,57e2eb855df441dd,1590776253,2020-01-29 11:22,0,0,0,火神山、雷神山、钟南山，三山镇毒！ 医者心、仁者心、中国心，万心抗疫！  ……引自票圈 #火神山医院效果图# 转发理由:转发微博,IrDxg8X9G,,['#火神山医院效果图#'],559,{'Community 8': 1},1
IrHLk2qZ2,10389f79e07597ba,1590546196,2020-01-29 11:23,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],216,{'Community 8': 1},1
IrHLiet2P,97ce3236b7426d0b,1590638727,2020-01-29 11:23,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:[作揖],IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],291,{'Community 8': 1},1
IrHLjbfyD,0eafefa7d0bfd842,1590761622,2020-01-29 11:23,0,0,0,#新型肺炎疫情可能元宵节前好转# 送大家一张手机壁纸：火神山、雷神山、钟南山！[心]（作者：@搞事的光sir ） 转发理由:转发微博,IrHfGzLle,,['#新型肺炎疫情可能元宵节前好转#'],508,{'Community 8': 1},1
