_id,user_id,crawl_time,created_at,like_num,repost_num,comment_num,content,origin_weibo,geo_info,hashtags,fans_num,community,community_
IqVlaDrBQ,c60939b59f8f2dc6,1587912814,2020-01-24 08:06,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:转发微博,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",209,{'Community 10': 2},2
IqVMI1s3X,94d06b951417d7cf,1587911934,2020-01-24 09:14,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:转发微博,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",208,{'Community 10': 2},2
IqVQJ5Tym,3f226c7873638063,1590775199,2020-01-24 09:24,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:回复@蓝凌冰:过年了不想骂人，但是恕我直言，您的脑子里可能都是屎//@蓝凌冰:武汉人今年过节你吃野味了吗？[允悲][允悲][允悲],IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",555,{'Community 10': 2},2
IqW3TxmTE,cd778937bb57b5ad,1587600949,2020-01-24 09:57,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:🇨🇳🇨🇳#加油中国# #武汉加油#,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#', '#加油中国#', '#武汉加油#']",66,"{'Community 10': 3, 'Community 3': 1}",3
IqWrTBg2U,a564c6ecf9e43615,1590166053,2020-01-24 10:56,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:转发微博,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",59,{'Community 10': 2},2
IqWDxwwJx,497a48239915fe0f,1587949485,2020-01-24 11:24,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:要是一个个都自觉不祸害人，也不用这些个兵哥哥们站岗肃敬了,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",280,{'Community 10': 2},2
IqXgyFAr7,ab0c0de872abeb7c,1590296732,2020-01-24 13:00,0,0,0,#美国首例肺炎患者由机器人治疗#你们都在羡慕美帝的科技水平，我却为自己的祖国感到骄傲，在各种灾难面前，我们早已向全世界证明了大国速度！！！ 我成是非的微博视频 #火神山医院将于2月1日建成# 转发理由:转发微博,IqV1arpxn,,"['#美国首例肺炎患者由机器人治疗#', '#火神山医院将于2月1日建成#']",104,{'Community 10': 2},2
Ir0xjxBTA,7c8e717e7885d614,1587896573,2020-01-24 21:20,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],195,{'Community 10': 1},1
Ir0yCewin,e87deb26adf19776,1587959306,2020-01-24 21:23,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@纯白honey要瘦成一道闪电 :网警请行动！//@真理快递员 :在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],294,{'Community 10': 1},1
Ir0zrla0J,20bc92bd32b3a413,1587529128,2020-01-24 21:25,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],69,{'Community 10': 1},1
Ir0AJ8Wad,e0f2e9d8d9449caf,1587862021,2020-01-24 21:28,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],164,{'Community 10': 1},1
Ir0ANfkQB,bc9bb194389b03e7,1588010464,2020-01-24 21:29,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员 :在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],442,{'Community 10': 1},1
Ir0DFrvso,2cb070afd9a12211,1590233467,2020-01-24 21:36,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],82,{'Community 10': 1},1
Ir0FPxksr,23f009826afdf787,1590884461,2020-01-24 21:41,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],1950,{'Community 10': 1},1
Ir0NzcDMG,124589d3b59a1960,1587895551,2020-01-24 22:00,0,0,0,#口罩不要随便扔#武汉“小汤山”定名火神山医院！几百台机械同时工作，场面太震撼！与时间赛跑，为建设者们点赞！[中国赞][中国赞][中国赞]#综艺日记#  笑到拔胸毛的微博视频 转发理由:转发微博,Ir0Nd1SnQ,,"['#口罩不要随便扔#', '#综艺日记#']",194,{'Community 10': 2},2
Ir0W8cQC2,2b9a12740d74bd6e,1587951965,2020-01-24 22:21,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@编辑态://@我系垃圾茕://@酸辣田螺粉:这是真的罪该万死[摊手]//@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被感染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],283,{'Community 10': 1},1
Ir0Y51aUP,a8761d53ba00f9c0,1587906052,2020-01-24 22:26,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],204,{'Community 10': 1},1
Ir0ZL47OY,a2a2b42712907429,1590499352,2020-01-24 22:30,0,0,0,#众志成城武汉能# 【武汉火神山医院雨水污水垃圾单独处理不排湖】为救治新型肺炎患者、解决现有医疗资源不足而建设的武汉火神山医院正在紧张施工中，长江日报-长江网记者从建设方获悉，这家医院虽然建得紧急，但不会降低标准，虽然简易但不会简单操作。  据悉，武汉火神山医院位于知音湖畔。知音湖并非武汉水源地，即便如此，医院的施工建设及后期使用也严格不造成环境污染。该医院依据《传染病医院建设标准》实施，包括基础工程、土建、给排水及消防系统、供配电系统、照明与监控、通风空调系统、通信弱电、医用气体工程、净化工程、室外及市政配套、污水处理设施。  据建设方介绍，该医院污水、雨水、医疗垃圾均单独收集处理，不会排湖，不会污染环境。其中，污水、雨水收集处理达标后，再进入市政管网，而医疗垃圾收集起来后将运至专门的医学废弃物处理厂。  医院建成后将集中收治新型冠状病毒肺炎患者，切实起到隔离病毒的作用。（长江日报）转发理由:转发微博,Ir0MZpcKd,,['#众志成城武汉能#'],188,{'Community 10': 1},1
Ir11T7qUO,24a340e8b1984b5b,1590832389,2020-01-24 22:35,0,0,0,#抗击新冠肺炎武汉在行动#【武汉火神山医院雨水污水垃圾单独处理不排湖】为救治新型肺炎患者、解决现有医疗资源不足而建设的武汉火神山医院正在紧张施工中，长江日报-长江网记者从建设方获悉，这家医院虽然建得紧急，但不会降低标准，虽然简易但不会简单操作。  据悉，武汉火神山医院位于知音湖畔。知音湖并非武汉水源地，即便如此，医院的施工建设及后期使用也严格不造成环境污染。该医院依据《传染病医院建设标准》实施，包括基础工程、土建、给排水及消防系统、供配电系统、照明与监控、通风空调系统、通信弱电、医用气体工程、净化工程、室外及市政配套、污水处理设施。  据建设方介绍，该医院污水、雨水、医疗垃圾均单独收集处理，不会排湖，不会污染环境。其中，污水、雨水收集处理达标后，再进入市政管网，而医疗垃圾收集起来后将运至专门的医学废弃物处理厂。  医院建成后将集中收治新型冠状病毒肺炎患者，切实起到隔离病毒的作用。（长江日报）转发理由:转发微博,Ir114kc3r,,['#抗击新冠肺炎武汉在行动#'],924,{'Community 10': 1},1
Ir12W7NGF,fdd106c917093fa8,1587949727,2020-01-24 22:38,0,1,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@南川木菠萝://@编辑态 ://@我系垃圾茕 ://@酸辣田螺粉 :这是真的罪该万死[摊手]//@真理快递员 :在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被感染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],280,{'Community 10': 1},1
Ir13KBODY,866020b4ae0e42fa,1590783771,2020-01-24 22:40,0,0,0,#抗击新冠肺炎武汉在行动#【武汉火神山医院雨水污水垃圾单独处理不排湖】为救治新型肺炎患者、解决现有医疗资源不足而建设的武汉火神山医院正在紧张施工中，长江日报-长江网记者从建设方获悉，这家医院虽然建得紧急，但不会降低标准，虽然简易但不会简单操作。  据悉，武汉火神山医院位于知音湖畔。知音湖并非武汉水源地，即便如此，医院的施工建设及后期使用也严格不造成环境污染。该医院依据《传染病医院建设标准》实施，包括基础工程、土建、给排水及消防系统、供配电系统、照明与监控、通风空调系统、通信弱电、医用气体工程、净化工程、室外及市政配套、污水处理设施。  据建设方介绍，该医院污水、雨水、医疗垃圾均单独收集处理，不会排湖，不会污染环境。其中，污水、雨水收集处理达标后，再进入市政管网，而医疗垃圾收集起来后将运至专门的医学废弃物处理厂。  医院建成后将集中收治新型冠状病毒肺炎患者，切实起到隔离病毒的作用。（长江日报）转发理由:转发微博,Ir114kc3r,,['#抗击新冠肺炎武汉在行动#'],591,{'Community 10': 1},1
Ir167dY1o,90eff5aecd19549a,1587946866,2020-01-24 22:46,0,0,0,#抗击新冠肺炎武汉在行动#【武汉火神山医院雨水污水垃圾单独处理不排湖】为救治新型肺炎患者、解决现有医疗资源不足而建设的武汉火神山医院正在紧张施工中，长江日报-长江网记者从建设方获悉，这家医院虽然建得紧急，但不会降低标准，虽然简易但不会简单操作。  据悉，武汉火神山医院位于知音湖畔。知音湖并非武汉水源地，即便如此，医院的施工建设及后期使用也严格不造成环境污染。该医院依据《传染病医院建设标准》实施，包括基础工程、土建、给排水及消防系统、供配电系统、照明与监控、通风空调系统、通信弱电、医用气体工程、净化工程、室外及市政配套、污水处理设施。  据建设方介绍，该医院污水、雨水、医疗垃圾均单独收集处理，不会排湖，不会污染环境。其中，污水、雨水收集处理达标后，再进入市政管网，而医疗垃圾收集起来后将运至专门的医学废弃物处理厂。  医院建成后将集中收治新型冠状病毒肺炎患者，切实起到隔离病毒的作用。（长江日报）转发理由:转发微博,Ir112fD5O,,['#抗击新冠肺炎武汉在行动#'],276,{'Community 10': 1},1
Ir1eKCgAT,34f0719213941be5,1590361401,2020-01-24 23:07,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员 :在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],126,{'Community 10': 1},1
Ir1njoe1Q,8a614623e18fb6b3,1590250578,2020-01-24 23:28,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由:造谣的人烂嘴巴//@盖世英雄玉娇龙:其心可诛//@真理快递员 :在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],88,{'Community 10': 1},1
Ir1nrmUPS,4a489bad2db8309e,1587934422,2020-01-24 23:28,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],247,{'Community 10': 1},1
Ir1RU85C1,6b9b6944944b8992,1590314426,2020-01-25 00:43,0,0,0,#微博辟谣#【汉版“小汤山”医院要更换选址？假的！正在加紧施工】刚刚从武汉市城建局获悉，汉版小汤山医院定名武汉火神山医院，根据实际需要，医院规模还将调整。 网传知音湖畔新建医院将更换选址，武汉市城建局有关负责人告诉记者，这座医院继续建，能建多大就建多大，不会换地方。24日上午记者实地探访，各路建设大军冒雨进行场地平整。晚上8时许，现场施工人员告诉记者，仍在加紧施工，“没有听说要换地方。” 有关负责人介绍，根据疫情发展需要，可能在其他地方改造或新建医院，增加病床规模。转发理由:转发微博,Ir15PtI80,,['#微博辟谣#'],110,{'Community 10': 1},1
Ir1Wo9m6D,d1be1010b938cdc0,1590907480,2020-01-25 00:54,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],4867,{'Community 10': 1},1
Ir2200jWJ,91b0721aced10b0b,1587698410,2020-01-25 01:08,0,0,0,"#微博辟谣# 【辟谣！武汉""小汤山""继续建设中 不会停工重新选址】财联社24日讯，针对网传武汉“小汤山”因地址接近武汉取水地，或将停工重新选址的消息，记者获悉，此传闻不确，医院不会停工，医院继续建，不会换地方，前方施工人员正在加紧施工，医院规模还在调整设计。 转发理由://@啮花熊://@真理快递员:在武汉现有医疗资源极度紧张，很多病人无法收治的情况下，这座火神山医院是扭转整个抗疫战役的关键，这个医院早一日建成就能有多一些人被救治，少一些人被传染，所以此时造这种谣的人真的罪该万死[摊手]",Ir0sGB8S5,,['#微博辟谣#'],85,{'Community 10': 1},1
Ir25tDxa6,a7f0122e3fade91f,1587978840,2020-01-25 01:17,1,0,0,#微博辟谣#【汉版“小汤山”医院要更换选址？假的！正在加紧施工】刚刚从武汉市城建局获悉，汉版小汤山医院定名武汉火神山医院，根据实际需要，医院规模还将调整。 网传知音湖畔新建医院将更换选址，武汉市城建局有关负责人告诉记者，这座医院继续建，能建多大就建多大，不会换地方。24日上午记者实地探访，各路建设大军冒雨进行场地平整。晚上8时许，现场施工人员告诉记者，仍在加紧施工，“没有听说要换地方。” 有关负责人介绍，根据疫情发展需要，可能在其他地方改造或新建医院，增加病床规模。转发理由:……我不是喷子，不是键盘侠，虽然这个决定来的如此令人感动和看到希望！但是身在武汉的我想说1000张床位……火神山这个火神真能挑起如此重的担子吗……不觉得数量不够么，做了就做再大点不行吗，本来就是隔离不够造成我们的失控,Ir15PtI80,,['#微博辟谣#'],322,{'Community 10': 1},1
Ir2tRpiH0,e5934e7ee031fbda,1590886283,2020-01-25 02:17,0,0,0,#微博辟谣#只希望如果再有所谓的“微信真相”，能够实名一下，如果真的是真相的话，就该像火神山一样的实实在在地存在吧。🙏,,,['#微博辟谣#'],2052,{'Community 10': 1},1
